Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),L/B,Year,Journal,Database,DOI
50,C=CCCCCCC,Ir,CC(C)(C)C1=CC(C(C)(C)C)=C(OP->%16(OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C=C1.CC(C)(C)C1=CC(C(C)(C)C)=C(OP->%17(OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(C(C)(C)C)=C(OP(OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C=C1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,0.388860351,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
51,C=CCCCCCC,Ir,C1=CC=C(P->%16(CCCCP->%17(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(CCCCP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,1,500,3.4,0.454258372,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
52,C=CCCCCCC,Ir,C1=CC=C(N2C=CC=C2P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(N2C=CC=C2P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(N2C=CC=C2P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,0.410174465,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
53,C=CCCCCCC,Ir,C1CCC(P->%16(C2CCCCC2)C2CCCCC2)CC1.C1CCC(P->%17(C2CCCCC2)C2CCCCC2)CC1.[IrH]%16%17%18.[C-]->%18#[O+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,C1CCOC1,373.15,20,2,20,2.2,500,3.4,0.307560863,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
54,C=CCCCCCC,Ir,C2->3([C@@H](C)P->%16(C1CCCCC1)C1CCCCC1)=C->4[CH-]->5C->6=C2->7(P->%17(c1ccccc1)(c1ccccc1)).C1->8=C->9[CH-]->%10C->%11=C1->%12.[Fe]3456789%10%11%12.[IrH]%16%17%18.[C-]->%18#[O+],C2->3([C@@H](C)P(C1CCCCC1)C1CCCCC1)=C->4[CH-]->5C->6=C2->7(P(c1ccccc1)(c1ccccc1)).C1->8=C->9[CH-]->%10C->%11=C1->%12.[Fe]3456789%10%11%12,C1CCOC1,373.15,20,2,20,2.2,500,3.4,0.454258372,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
55,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,373.15,20,2,20,2,500,3.4,0.454258372,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
56,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,393.15,20,2,20,8,5000,3.4,0.500602351,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
57,C=CCCCCCC,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,C1CCOC1,393.15,20,2,3,8,5000,3.4,0.176091259,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
58,C=CC1=CC=CC=C1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,24,2.2,500,3.4,-0.454258372,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
59,C=CCC1=CC=CC=C1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,0.490086232,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
60,C=CCC1=CC=C(OC)C=C1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,0.490086232,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
61,C=CC1CCCCC1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,0.720159303,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
62,C=CC1CC=CCC1,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,0.575407797,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
63,C=CCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,20,2.2,500,3.4,0.477121255,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
64,C=CC(C)(C)C,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,403.15,20,2,20,2.2,500,3.4,1.380211242,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
65,C=CC(C)(C)C,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,20,2.2,500,3.4,1.50965048,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
66,C=CCCCCCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,20,2.2,500,3.4,0.477121255,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
67,C=CCCCCCC,Ir,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[IrH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CN1CCCC1=O,298.15,20,2,16,2.2,500,3.4,0.500602351,2010,Angewandte Chemie,wiley,10.1002/anie.201001972
68,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,2,100,7.750916546,-0.104735351,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
69,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,0.017374096,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
70,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,6,100,7.750916546,0.087150176,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
71,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,5,1,16,4,100,7.750916546,-0.194265228,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
72,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,20,1,16,4,100,7.750916546,-0.017374096,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
73,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,393.15,10,1,16,4,100,7.750916546,0,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
74,C=CCCCCCC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,353.15,10,1,16,4,100,7.750916546,-0.753327667,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
75,C=CCCCCCC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,2,100,7.750916546,-0.104735351,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
76,C=CCCCCCC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,-0.052178012,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
77,C=CCCCCCC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,6,100,7.750916546,-0.017374096,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
78,C=CCCCCCC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,5,1,16,4,100,7.750916546,0.034762106,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
79,C=CCCCCCC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,20,1,16,4,100,7.750916546,0.069635928,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
80,C=CCCCCCC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,393.15,10,1,16,4,100,7.750916546,0.212608093,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
81,C=CCCCCCC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,353.15,10,1,16,4,100,7.750916546,-0.367976785,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
82,C=CC1=CC=CC=C1,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,-0.288065018,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
83,C=CC1=CC=CC=C1,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,-0.477121255,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
84,C=CCCCCCCCCCO,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,0.017374096,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
85,C=CCCCCCCCCCO,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,0.017374096,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
86,C=C(C)C(=O)OC,Rh,CCN(CC)C1=CC(P->%16(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.CCN(CC)C1=CC(P->%17(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCN(CC)C1=CC(P(OC)C2=CC=CC(N(CC)CC)=C2)=CC=C1,CC1=CC=CC=C1,373.15,10,1,16,4,100,7.750916546,0.629731418,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
87,C=C(C)C(=O)OC,Rh,COC1=CC(P->%16(OC)C2=CC=CC(OC)=C2)=CC=C1.COC1=CC(P->%17(OC)C2=CC=CC(OC)=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],COC1=CC(P(OC)C2=CC=CC(OC)=C2)=CC=C1,CC1=CC=CC=C1,393.15,10,1,16,4,100,7.750916546,0.307560863,2017,Journal of Chemical Sciences,Elsevier,10.1007/s12039-017-1341-z
88,C=CCCC,Rh,CC(C)(C)C1=CC(OC)=CC(C2=C(OP->%163OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP->%17(OC6=CC=CC=C67)OC8=C7C=CC=C8.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(OC)=CC(C2=C(OP3OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP(OC6=CC=CC=C67)OC8=C7C=CC=C8,CC1=CC=CC=C1,433.15,30,1,4,5,10000,4.5,2,2005,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2005.01.019
89,C=CCCCC,Rh,CC(C)(C)C1=CC(OC)=CC(C2=C(OP->%163OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP->%17(OC6=CC=CC=C67)OC8=C7C=CC=C8.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(OC)=CC(C2=C(OP3OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP(OC6=CC=CC=C67)OC8=C7C=CC=C8,CC1=CC=CC=C1,393.15,30,1,1,5,10000,4.5,2,2005,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2005.01.019
90,C=CCCCCCC,Rh,CC(C)(C)C1=CC(OC)=CC(C2=C(OP->%163OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP->%17(OC6=CC=CC=C67)OC8=C7C=CC=C8.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(OC)=CC(C2=C(OP3OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP(OC6=CC=CC=C67)OC8=C7C=CC=C8,CC1=CC=CC=C1,393.15,30,1,1,5,10000,4.5,1.69019608,2005,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2005.01.019
91,C=CCCCCCCCC,Rh,CC(C)(C)C1=CC(OC)=CC(C2=C(OP->%163OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP->%17(OC6=CC=CC=C67)OC8=C7C=CC=C8.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(OC)=CC(C2=C(OP3OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP(OC6=CC=CC=C67)OC8=C7C=CC=C8,CC1=CC=CC=C1,393.15,30,1,1,5,10000,4.5,2,2005,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2005.01.019
92,C=CCCCCCCCCCC,Rh,CC(C)(C)C1=CC(OC)=CC(C2=C(OP->%163OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP->%17(OC6=CC=CC=C67)OC8=C7C=CC=C8.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(OC)=CC(C2=C(OP3OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP(OC6=CC=CC=C67)OC8=C7C=CC=C8,CC1=CC=CC=C1,393.15,30,1,1,5,10000,4.5,1.50965048,2005,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2005.01.019
93,C=CCCCCCCCCCC,Rh,CC(C)(C)C1=CC(OC)=CC(C2=C(OP->%163OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP->%17(OC6=CC=CC=C67)OC8=C7C=CC=C8.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC(OC)=CC(C2=C(OP3OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP(OC6=CC=CC=C67)OC8=C7C=CC=C8,CC1=CC=CC=C1,413.15,30,1,1,5,100000,4.5,2,2005,Journal of Molecular Catalysis A: Chemical,Elsevier,10.1016/j.molcata.2005.01.019
94,C=CC1=CC=CC=C1,Rh,CP->%16(COP->%171OC2=C(C3=C(C=CC=C3)C=[C@]2)[C@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=C(C3=C(C=CC=C3)C=[C@]2)[C@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-1.278753601,2014,Organometallics,ACS,10.1021/om500378b
95,C=CC1=CC=CC=C1,Rh,CP->%16(COP->%171OC2=C(C3=C(C=CC=C3)C=[C@@]2)[C@@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=C(C3=C(C=CC=C3)C=[C@@]2)[C@@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-1.278753601,2014,Organometallics,ACS,10.1021/om500378b
96,C=CC1=CC=CC=C1,Rh,CP->%16(COP->%171OC2=[C@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=[C@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-1.50965048,2014,Organometallics,ACS,10.1021/om500378b
97,C=CC1=CC=CC=C1,Rh,CP->%16(COP->%171OC2=[C@@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=[C@@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-1.50965048,2014,Organometallics,ACS,10.1021/om500378b
98,C=COC(C)=O,Rh,CP->%16(COP->%171OC2=C(C3=C(C=CC=C3)C=[C@]2)[C@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=C(C3=C(C=CC=C3)C=[C@]2)[C@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-0.865301426,2014,Organometallics,ACS,10.1021/om500378b
99,C=COC(C)=O,Rh,CP->%16(COP->%171OC2=C(C3=C(C=CC=C3)C=[C@@]2)[C@@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=C(C3=C(C=CC=C3)C=[C@@]2)[C@@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-1.123384909,2014,Organometallics,ACS,10.1021/om500378b
100,C=COC(C)=O,Rh,CP->%16(COP->%171OC2=[C@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=[C@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-1.278753601,2014,Organometallics,ACS,10.1021/om500378b
101,C=COC(C)=O,Rh,CP->%16(COP->%171OC2=[C@@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=[C@@](C3=C(C=C2C2=CC=CC=C2)CCCC3)[C@@]2=C(O1)C(C1=CC=CC=C1)=CC1=C2CCCC1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,-1.50965048,2014,Organometallics,ACS,10.1021/om500378b
102,C=CCO[Si](C)(C)C,Rh,CP->%16(COP->%171OC2=C(C3=C(C=CC=C3)C=[C@]2)[C@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C.[RhH]%16%17%18.[C-]->%18#[O+],CP(COP1OC2=C(C3=C(C=CC=C3)C=[C@]2)[C@]2=C(C=CC3=C2C=CC=C3)O1)C(C)(C)C,CC1=CC=CC=C1,313.15,10,1,18,1.1,200,1,0.017374096,2014,Organometallics,ACS,10.1021/om500378b
